Group,Family,taxon.name,OregonFlora
Dicotyledons,Polemoniaceae,Gymnosteris nudicaulis,native
Dicotyledons,Polemoniaceae,Gymnosteris parvula,native
Dicotyledons,Polemoniaceae,Ipomopsis aggregata,native
Dicotyledons,Polemoniaceae,Ipomopsis aggregata ssp. aggregata,native
Dicotyledons,Polemoniaceae,Ipomopsis congesta,native
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. congesta,native
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. palmifrons,native
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. viridis,native
Dicotyledons,Polemoniaceae,Ipomopsis tenuituba,native
Dicotyledons,Polemoniaceae,Ipomopsis tenuituba ssp. tenuituba,native
Dicotyledons,Polemoniaceae,Langloisia setosissima,native
Dicotyledons,Polemoniaceae,Langloisia setosissima ssp. punctata,native
Dicotyledons,Polemoniaceae,Lathrocasis tenerrima,native
Dicotyledons,Polemoniaceae,Leptosiphon bicolor,native
Dicotyledons,Polemoniaceae,Leptosiphon bolanderi,native
Dicotyledons,Polemoniaceae,Leptosiphon ciliatus,native
