"","Group","Family","taxon.rank","taxon.id","taxon.name","establishment","endemic","OregonFlora"
"329","Dicotyledons","Asteraceae","species",47602,"Taraxacum officinale","introduced","","exotic, naturalized"
"330","Dicotyledons","Araliaceae","species",55882,"Hedera helix","introduced","","exotic, naturalized"
"331","Dicotyledons","Rosaceae","species",78891,"Rubus laciniatus","introduced","","exotic, naturalized"
"332","Dicotyledons","Asteraceae","species",55971,"Tanacetum vulgare","introduced","","exotic, naturalized"
"333","Dicotyledons","Brassicaceae","species",55886,"Lunaria annua","introduced","","exotic, naturalized"
"334","Dicotyledons","Orobanchaceae","species",537967,"Bellardia viscosa","introduced","","exotic, naturalized"
"335","Monocotyledons","Araceae","species",61168,"Arum italicum","introduced","","exotic, naturalized"
"336","Dicotyledons","Plantaginaceae","species",58961,"Plantago major","introduced","","exotic, naturalized"
"337","Dicotyledons","Fabaceae","species",53313,"Trifolium dubium","introduced","","exotic, naturalized"
"338","Dicotyledons","Apocynaceae","species",53326,"Vinca major","introduced","","exotic, naturalized"
"339","Dicotyledons","Plantaginaceae","species",55666,"Veronica persica","introduced","","exotic, naturalized"
"340","Dicotyledons","Rosaceae","species",61317,"Rubus armeniacus","introduced","","exotic, naturalized"
"341","Dicotyledons","Asteraceae","species",54143,"Tragopogon dubius","introduced","","exotic, naturalized"
"342","Dicotyledons","Apocynaceae","species",55844,"Vinca minor","introduced","","exotic, not naturalized"
"343","Dicotyledons","Asteraceae","species",53211,"Senecio vulgaris","introduced","","exotic, naturalized"
"344","Dicotyledons","Polygonaceae","species",53195,"Rumex acetosella","introduced","","exotic, naturalized"
"345","Dicotyledons","Primulaceae","species",791928,"Lysimachia arvensis","introduced","","exotic, naturalized"
"346","","","species",485191,"Silene coronaria","introduced","",""
"347","Dicotyledons","Primulaceae","species",127355,"Cyclamen hederifolium","introduced","","exotic, not naturalized"
"348","Dicotyledons","Brassicaceae","species",55411,"Raphanus raphanistrum","introduced","","exotic, naturalized"
"349","Monocotyledons","Iridaceae","species",47779,"Iris pseudacorus","introduced","","exotic, naturalized"
"350","Dicotyledons","Boraginaceae","species",166466,"Pentaglottis sempervirens","introduced","","exotic, naturalized"
"351","Dicotyledons","Phytolaccaceae","species",48599,"Phytolacca americana","introduced","","exotic, not naturalized"
"352","Dicotyledons","Lythraceae","species",61321,"Lythrum salicaria","introduced","","exotic, naturalized"
"353","Dicotyledons","Caryophyllaceae","species",64541,"Dianthus armeria","introduced","","exotic, naturalized"
"354","Dicotyledons","Fabaceae","species",79408,"Trifolium arvense","introduced","","exotic, naturalized"
"355","Dicotyledons","Caryophyllaceae","species",56154,"Saponaria officinalis","introduced","","exotic, naturalized"
"356","Dicotyledons","Polygonaceae","species",63371,"Rumex obtusifolius","introduced","","exotic, naturalized"
"357","Dicotyledons","Caryophyllaceae","species",53298,"Stellaria media","introduced","","exotic, naturalized"
"358","Dicotyledons","Rosaceae","species",83653,"Rosa rugosa","introduced","","exotic, not naturalized"
"359","Dicotyledons","Rosaceae","species",61432,"Prunus laurocerasus","introduced","","exotic, not naturalized"
"360","Monocotyledons","Poaceae","species",942779,"Calamagrostis arenaria","introduced","","exotic, naturalized"
"361","Dicotyledons","Asteraceae","species",53107,"Lactuca serriola","introduced","","exotic, naturalized"
"362","Dicotyledons","Polygonaceae","species",53197,"Rumex crispus","introduced","","exotic, naturalized"
"363","Dicotyledons","Brassicaceae","species",56061,"Alliaria petiolata","introduced","","exotic, naturalized"
"364","Dicotyledons","Brassicaceae","species",47697,"Hesperis matronalis","introduced","","exotic, naturalized"
"365","Monocotyledons","Poaceae","species",47695,"Cynosurus echinatus","introduced","","exotic, naturalized"
"366","Dicotyledons","Scrophulariaceae","species",75916,"Buddleja davidii","introduced","","exotic, naturalized"
"367","Dicotyledons","Lamiaceae","species",56099,"Ajuga reptans","introduced","","exotic, naturalized"
"368","Dicotyledons","Linaceae","species",55679,"Linum bienne","introduced","","exotic, naturalized"
"369","Dicotyledons","Oxalidaceae","species",53168,"Oxalis corniculata","introduced","","exotic, naturalized"
"370","Dicotyledons","Asteraceae","species",76214,"Centaurea stoebe","introduced","","exotic, naturalized"
"371","Dicotyledons","Asteraceae","species",54141,"Tragopogon porrifolius","introduced","","exotic, naturalized"
"372","Dicotyledons","Apiaceae","species",53052,"Foeniculum vulgare","introduced","","exotic, naturalized"
"373","Monocotyledons","Poaceae","species",58382,"Poa bulbosa","introduced","","exotic, naturalized"
"374","Dicotyledons","Brassicaceae","species",55823,"Draba verna","introduced","","exotic, naturalized"
"375","Dicotyledons","Fabaceae","species",51751,"Ulex europaeus","introduced","","exotic, naturalized"
"376","Dicotyledons","Violaceae","species",55845,"Viola odorata","introduced","","exotic, naturalized"
"377","Dicotyledons","Sapindaceae","species",84298,"Aesculus hippocastanum","introduced","","exotic, not naturalized"
"378","Dicotyledons","Asteraceae","species",57983,"Helianthus annuus","introduced","","native"
"379","","","species",60980,"Senecio minimus","introduced","",""
"380","Dicotyledons","Sapindaceae","species",54763,"Acer platanoides","introduced","","exotic, naturalized"
"381","Dicotyledons","Rosaceae","species",56063,"Sorbus aucuparia","introduced","","exotic, naturalized"
"382","Monocotyledons","Poaceae","species",75865,"Brachypodium sylvaticum","introduced","","exotic, naturalized"
"383","Monocotyledons","Poaceae","species",58369,"Bromus tectorum","introduced","","exotic, naturalized"
"384","Dicotyledons","Fabaceae","species",58907,"Melilotus albus","introduced","","exotic, naturalized"
"385","Dicotyledons","Escalloniaceae","species",162726,"Escallonia rubra","introduced","","exotic, not naturalized"
"386","Dicotyledons","Solanaceae","species",79141,"Solanum nigrum","introduced","","exotic, naturalized"
"387","Dicotyledons","Fabaceae","species",56088,"Robinia pseudoacacia","introduced","","exotic, naturalized"
"388","Dicotyledons","Portulacaceae","species",58991,"Portulaca oleracea","introduced","","exotic, naturalized"
"389","Dicotyledons","Geraniaceae","species",53075,"Geranium dissectum","introduced","","exotic, naturalized"
"390","Dicotyledons","Fabaceae","species",56188,"Vicia hirsuta","introduced","","exotic, naturalized"
"391","Dicotyledons","Rosaceae","species",78882,"Rosa multiflora","introduced","","exotic, naturalized"
"392","Dicotyledons","Asteraceae","species",52586,"Silybum marianum","introduced","","exotic, naturalized"
"393","Dicotyledons","Rosaceae","species",61964,"Prunus avium","introduced","","exotic, naturalized"
"394","Dicotyledons","Valerianaceae","species",57283,"Centranthus ruber","introduced","","exotic, naturalized"
"395","Dicotyledons","Malvaceae","species",77952,"Malva neglecta","introduced","","exotic, naturalized"
"396","Dicotyledons","Amaranthaceae","species",57896,"Salsola tragus","introduced","","exotic, naturalized"
"397","","","species",914922,"Reynoutria japonica","introduced","",""
"398","Dicotyledons","Ranunculaceae","species",160697,"Clematis vitalba","introduced","","exotic, naturalized"
"399","Dicotyledons","Boraginaceae","species",52287,"Borago officinalis","introduced","","exotic, not naturalized"
"400","Dicotyledons","Fabaceae","species",64268,"Trifolium incarnatum","introduced","","exotic, naturalized"
"401","","","species",243824,"Potentilla indica","introduced","",""
"402","Dicotyledons","Caryophyllaceae","species",79109,"Silene latifolia","introduced","","exotic, naturalized"
"403","Dicotyledons","Plantaginaceae","species",77776,"Linaria dalmatica","introduced","","exotic, naturalized"
"404","","","hybrid",181465,"Crocosmia × crocosmiiflora","introduced","",""
"405","","","species",204339,"Lamium galeobdolon","introduced","",""
"406","Dicotyledons","Euphorbiaceae","species",77114,"Euphorbia lathyris","introduced","","exotic, naturalized"
"407","Dicotyledons","Brassicaceae","species",79325,"Teesdalia nudicaulis","introduced","","exotic, naturalized"
"408","Dicotyledons","Asteraceae","species",54520,"Tanacetum parthenium","introduced","","exotic, naturalized"
"409","Dicotyledons","Onagraceae","species",163112,"Fuchsia magellanica","introduced","","exotic, naturalized"
"410","Dicotyledons","Valerianaceae","species",55752,"Valerianella locusta","introduced","","exotic, naturalized"
"411","Dicotyledons","Rosaceae","species",127529,"Prunus lusitanica","introduced","","exotic, naturalized"
"412","Dicotyledons","Plantaginaceae","species",64332,"Kickxia elatine","introduced","","exotic, naturalized"
"413","Dicotyledons","Crassulaceae","species",79025,"Sedum album","introduced","","exotic, naturalized"
"414","Dicotyledons","Fagaceae","species",56133,"Quercus robur","introduced","","exotic, not naturalized"
"415","Dicotyledons","Brassicaceae","species",77672,"Lepidium perfoliatum","introduced","","exotic, naturalized"
"416","Dicotyledons","Brassicaceae","species",56121,"Capsella bursa-pastoris","introduced","","exotic, naturalized"
"417","Dicotyledons","Plantaginaceae","species",58960,"Plantago coronopus","introduced","","exotic, naturalized"
"418","","","species",469472,"Malus domestica","introduced","",""
"419","Dicotyledons","Fabaceae","species",57056,"Medicago lupulina","introduced","","exotic, naturalized"
"420","Dicotyledons","Zygophyllaceae","species",64238,"Tribulus terrestris","introduced","","exotic, naturalized"
"421","Dicotyledons","Ranunculaceae","species",160348,"Ceratocephala testiculata","introduced","","exotic, naturalized"
"422","Dicotyledons","Violaceae","species",61481,"Viola riviniana","introduced","","exotic, not naturalized"
"423","Dicotyledons","Rosaceae","species",55891,"Geum urbanum","introduced","","exotic, naturalized"
"424","Dicotyledons","Hypericaceae","species",77480,"Hypericum androsaemum","introduced","","exotic, naturalized"
"425","Dicotyledons","Viburnaceae","species",55969,"Viburnum opulus","introduced","","exotic, not naturalized"
"426","Dicotyledons","Primulaceae","species",51809,"Lysimachia nummularia","introduced","","exotic, naturalized"
"427","Dicotyledons","Asteraceae","species",52588,"Centaurea solstitialis","introduced","","exotic, naturalized"
"428","Dicotyledons","Lamiaceae","species",55830,"Glechoma hederacea","introduced","","exotic, naturalized"
"429","Dicotyledons","Betulaceae","species",54491,"Corylus avellana","introduced","","exotic, naturalized"
"430","Dicotyledons","Ranunculaceae","species",62313,"Nigella damascena","introduced","","exotic, not naturalized"
"431","Monocotyledons","Amaryllidaceae","species",55505,"Allium triquetrum","introduced","","exotic, naturalized"
"432","Dicotyledons","Boraginaceae","species",48152,"Cynoglossum officinale","introduced","","exotic, naturalized"
"433","Dicotyledons","Haloragaceae","species",60202,"Myriophyllum aquaticum","introduced","","exotic, naturalized"
"434","Monocotyledons","Poaceae","species",75309,"Agropyron cristatum","introduced","","exotic, naturalized"
"435","Dicotyledons","Fabaceae","species",57066,"Melilotus officinalis","introduced","","exotic, naturalized"
"436","Dicotyledons","Hydrophyllaceae","species",58185,"Phacelia tanacetifolia","introduced","","exotic, not naturalized"
"437","Dicotyledons","Asteraceae","species",78259,"Onopordum acanthium","introduced","","exotic, naturalized"
"438","","","species",119792,"Paulownia tomentosa","introduced","",""
"439","Dicotyledons","Brassicaceae","species",76301,"Chorispora tenella","introduced","","exotic, naturalized"
"440","Dicotyledons","Euphorbiaceae","species",57036,"Euphorbia peplus","introduced","","exotic, naturalized"
"441","Dicotyledons","Plantaginaceae","species",50790,"Linaria vulgaris","introduced","","exotic, naturalized"
"442","Dicotyledons","Sapindaceae","species",47726,"Acer negundo","introduced","","native and exotic"
"443","Dicotyledons","Araliaceae","species",163549,"Hedera hibernica","introduced","","exotic, naturalized"
"444","Dicotyledons","Fabaceae","species",70086,"Lathyrus sphaericus","introduced","","exotic, naturalized"
"445","Dicotyledons","Lamiaceae","species",55459,"Lamium amplexicaule","introduced","","exotic, naturalized"
"446","Monocotyledons","Poaceae","species",169522,"Taeniatherum caput-medusae","introduced","","exotic, naturalized"
"447","Monocotyledons","Poaceae","species",75475,"Anthoxanthum odoratum","introduced","","exotic, naturalized"
"448","Monocotyledons","Poaceae","species",52808,"Poa annua","introduced","","exotic, naturalized"
"449","Dicotyledons","Fabaceae","species",57057,"Medicago sativa","introduced","","exotic, naturalized"
"450","Monocotyledons","Poaceae","species",52796,"Hordeum murinum","introduced","","exotic, naturalized"
"451","Dicotyledons","Lamiaceae","species",54605,"Marrubium vulgare","introduced","","exotic, naturalized"
"452","Dicotyledons","Asteraceae","species",59570,"Arctium minus","introduced","","exotic, naturalized"
"453","Dicotyledons","Brassicaceae","species",55021,"Arabidopsis thaliana","introduced","","exotic, naturalized"
"454","Monocotyledons","Asparagaceae","species",56137,"Ornithogalum umbellatum","introduced","","exotic, not naturalized"
"455","Dicotyledons","Apiaceae","species",56846,"Torilis arvensis","introduced","","exotic, naturalized"
"456","Dicotyledons","Caryophyllaceae","species",53212,"Silene gallica","introduced","","exotic, naturalized"
